date,IDLieu,IDProduit,nbVentes,coût,bénéfice_pc,coût_pc,bénéfice
2022-02-10,JS-16030_62521,FUR-FU-10004270,1,11.34,-0.4746423927,1.4746423927,-3.65
2022-02-10,JS-16030_62521,OFF-AR-10004078,6,24.53,0.1248662148,0.8751337852,3.5
2022-02-10,JS-16030_62521,OFF-FA-10004854,2,12.17,0.3375068046,0.6624931954,6.2
2022-02-10,JS-16030_62521,OFF-ST-10000642,3,58.53,-0.1624627607,1.1624627607,-8.18
2022-08-01,FM-14380_28540,TEC-AC-10004571,1,57.99,0.2750343793,0.7249656207,22.0
2022-09-18,AG-10675_31907,OFF-BI-10002827,7,20.9,0.4600878326,0.5399121674,17.81
2022-09-18,AG-10675_31907,OFF-ST-10000885,3,30.22,0.2499379499,0.7500620501,10.07
2022-12-15,BN-11515_90049,OFF-AR-10001246,2,4.17,0.2908163265,0.7091836735,1.71
2022-12-15,BN-11515_90049,OFF-AR-10003811,3,4.84,0.269984917,0.730015083,1.79
2022-12-19,JW-15955_40214,FUR-CH-10001146,5,228.34,0.2499917885,0.7500082115,76.11
2022-12-19,JW-15955_40214,OFF-ST-10000563,3,86.35,0.0999583073,0.9000416927,9.59
2022-06-20,SC-20725_10024,TEC-PH-10001425,3,172.78,0.2799933325,0.7200066675,67.19
2022-07-28,TB-21055_45014,OFF-LA-10004484,5,11.15,0.3250605327,0.6749394673,5.37
2022-11-11,RA-19885_30605,TEC-AC-10001539,1,51.19,0.3600450056,0.6399549944,28.8
2022-11-11,RA-19885_30605,TEC-PH-10004006,5,150.45,0.270014556,0.729985444,55.65
2022-12-18,DP-13105_83642,OFF-BI-10001679,3,13.32,0.3749413421,0.6250586579,7.99
2022-09-01,Dp-13240_85023,OFF-BI-10003291,3,13.88,-0.7659033079,1.7659033079,-6.02
2022-09-28,PS-18970_20735,FUR-FU-10000076,1,11.39,0.4299299299,0.5700700701,8.59
2022-12-22,LO-17170_61604,FUR-CH-10004698,2,116.61,-0.0285789892,1.0285789892,-3.24
2022-12-22,LO-17170_61604,FUR-FU-10001935,2,4.37,-0.4763513514,1.4763513514,-1.41
2022-12-22,LO-17170_61604,FUR-FU-10004586,3,10.36,-0.2998745295,1.2998745295,-2.39
2022-12-22,LO-17170_61604,OFF-BI-10003784,5,4.37,-1.6011904762,2.6011904762,-2.69
2022-11-04,NC-18535_98105,OFF-BI-10000088,3,16.8,0.3624288425,0.6375711575,9.55
2022-02-24,MY-17380_90045,TEC-AC-10000580,6,427.15,0.1099929158,0.8900070842,52.79
2022-02-24,MY-17380_90045,TEC-PH-10000675,3,182.02,0.0750076227,0.9249923773,14.76
2022-12-22,KH-16690_94110,OFF-ST-10003208,4,515.35,0.2899950402,0.7100049598,210.49
2022-12-12,AH-10030_19134,OFF-AR-10003183,7,16.36,0.1251336898,0.8748663102,2.34
2022-11-18,JL-15835_94122,TEC-AC-10001772,14,136.38,0.3900169962,0.6099830038,87.2
2022-05-17,KL-16645_77095,OFF-AP-10001947,5,65.04,-2.5502183406,3.5502183406,-46.72
2022-05-17,KL-16645_77095,OFF-BI-10001922,1,3.15,-1.6470588235,2.6470588235,-1.96
2022-05-17,KL-16645_77095,OFF-FA-10000840,2,1.2,0.3406593407,0.6593406593,0.62
2022-05-17,KL-16645_77095,OFF-ST-10002301,3,60.41,-0.2374027038,1.2374027038,-11.59
2022-10-27,KH-16630_98105,OFF-PA-10000791,5,13.12,0.4498951782,0.5501048218,10.73
2022-01-20,CG-12520_77070,OFF-ST-10000615,2,16.34,0.1002202643,0.8997797357,1.82
2022-06-24,ND-18460_10550,OFF-ST-10002615,7,803.21,0.260000737,0.739999263,282.21
2022-11-06,LS-16975_75081,FUR-FU-10001756,3,40.56,-0.7750547046,1.7750547046,-17.71
2022-11-06,LS-16975_75081,OFF-BI-10000666,5,76.4,-1.5,2.5,-45.84
2022-11-06,LS-16975_75081,OFF-EN-10001219,2,7.79,0.3625204583,0.6374795417,4.43
2022-11-06,LS-16975_75081,OFF-ST-10002583,3,93.54,-0.2,1.2,-15.59
2022-11-06,LS-16975_75081,TEC-AC-10004568,2,45.34,-0.0125055828,1.0125055828,-0.56
2022-11-06,LS-16975_75081,TEC-PH-10004908,1,59.49,0.1250183851,0.8749816149,8.5
2022-01-24,MM-17920_94109,OFF-ST-10001511,2,122.84,0.0499613302,0.9500386698,6.46
2022-11-06,CS-12355_98115,OFF-AR-10000315,3,6.91,0.2497285559,0.7502714441,2.3
2022-11-06,CS-12355_98115,OFF-LA-10004853,2,5.38,0.4598393574,0.5401606426,4.58
2022-11-06,CS-12355_98115,OFF-SU-10000381,3,19.83,0.2900107411,0.7099892589,8.1
2022-07-09,MM-18055_10024,FUR-CH-10002084,6,575.6,0.1333283144,0.8666716856,88.55
2022-07-09,MM-18055_10024,OFF-AR-10001177,2,4.66,0.2896341463,0.7103658537,1.9
2022-07-09,MM-18055_10024,OFF-LA-10000634,3,4.23,0.4597701149,0.5402298851,3.6
2022-07-09,MM-18055_10024,OFF-PA-10004519,2,4.57,0.4899553571,0.5100446429,4.39
2022-07-09,MM-18055_10024,TEC-AC-10004708,2,33.1,0.2100238663,0.7899761337,8.8
2022-02-12,CV-12805_90045,OFF-LA-10004345,2,5.01,0.4898167006,0.5101832994,4.81
2022-02-12,CV-12805_90045,TEC-AC-10004864,3,62.43,0.4300191728,0.5699808272,47.1
2022-02-12,CV-12805_90045,TEC-PH-10001924,3,157.48,0.0625074414,0.9374925586,10.5
2022-09-12,SS-20140_31907,FUR-FU-10002963,4,13.41,0.3400590551,0.6599409449,6.91
2022-09-12,SS-20140_31907,OFF-AR-10000380,3,79.76,0.2999824469,0.7000175531,34.18
2022-09-12,SS-20140_31907,OFF-PA-10000673,7,26.5,0.4799843014,0.5200156986,24.46
2022-09-12,SS-20140_31907,OFF-PA-10003228,5,129.61,0.4700061337,0.5299938663,114.94
2022-09-12,SS-20140_31907,OFF-PA-10003848,4,13.48,0.4799382716,0.5200617284,12.44
2022-09-12,SS-20140_31907,OFF-SU-10004261,2,24.48,0.2900232019,0.7099767981,10.0
2022-09-12,SS-20140_31907,TEC-PH-10001552,8,68.89,0.2799958194,0.7200041806,26.79
2022-09-12,SS-20140_31907,TEC-PH-10002447,2,292.51,0.2899898053,0.7100101947,119.47
2022-10-09,RS-19420_6824 ,OFF-LA-10001045,5,7.05,0.4597701149,0.5402298851,6.0
2022-12-22,JF-15415_10024,OFF-BI-10001922,7,22.03,0.3376428142,0.6623571858,11.23
2022-12-22,JF-15415_10024,OFF-FA-10000585,4,7.54,0.4598853868,0.5401146132,6.42
2022-12-22,JF-15415_10024,OFF-LA-10001297,7,37.67,0.4800552105,0.5199447895,34.78
2022-12-22,JF-15415_10024,TEC-PH-10000347,3,10.84,0.27003367,0.72996633,4.01
2022-11-26,MK-17905_33180,OFF-AR-10004344,5,43.76,0.0875729775,0.9124270225,4.2
2022-07-05,KN-16390_90004,OFF-LA-10004272,3,4.6,0.4694348328,0.5305651672,4.07
2022-09-09,DO-13645_84106,OFF-BI-10002794,9,188.1,0.3625025419,0.6374974581,106.96
2022-11-20,AH-10075_30318,OFF-AR-10003504,3,9.12,0.2897196262,0.7102803738,3.72
2022-12-05,DK-13375_79605,OFF-AP-10001634,2,5.15,-2.7050359712,3.7050359712,-3.76
2022-09-15,BM-11575_90045,OFF-ST-10004950,1,11.63,0.2501611863,0.7498388137,3.88
2022-11-07,MN-17935_38109,OFF-PA-10003424,3,5.56,0.3752808989,0.6247191011,3.34
2022-11-07,MN-17935_38109,OFF-ST-10003716,4,783.07,-0.0875065967,1.0875065967,-63.01
2022-06-11,SR-20740_10024,TEC-AC-10004992,3,93.23,0.0800276298,0.9199723702,8.11
2022-06-11,SR-20740_10024,TEC-MA-10003673,5,1736.3,0.4899985314,0.5100014686,1668.2
2022-07-28,CM-12190_60623,FUR-BO-10003034,2,220.04,-0.1999781862,1.1999781862,-36.67
2022-03-14,HW-14935_98115,TEC-AC-10000358,7,202.11,0.2399879668,0.7600120332,63.82
2022-10-11,SS-20140_2886 ,OFF-PA-10002552,2,6.74,0.4799382716,0.5200617284,6.22
2022-10-11,SS-20140_2886 ,OFF-ST-10000798,2,40.47,0.1899519616,0.8100480384,9.49
2022-11-11,CS-12355_24153,OFF-AP-10004036,2,22.78,0.3498858447,0.6501141553,12.26
2022-11-26,BG-11035_27405,OFF-AR-10003903,1,30.32,0.0750457596,0.9249542404,2.46
2022-06-16,PL-18925_19140,OFF-BI-10003166,3,17.91,-0.733785092,1.733785092,-7.58
2022-06-16,PL-18925_19140,OFF-BI-10003982,5,55.05,-0.7666880616,1.7666880616,-23.89
2022-06-16,PL-18925_19140,OFF-ST-10004835,2,8.26,0.0750279955,0.9249720045,0.67
2022-12-15,DB-13210_7501 ,OFF-PA-10001144,3,86.55,0.4799927902,0.5200072098,79.89
2022-12-15,DB-13210_7501 ,OFF-SU-10000898,5,49.35,0.2899280576,0.7100719424,20.15
2022-12-15,DB-13210_7501 ,TEC-PH-10002103,3,203.02,0.2799943256,0.7200056744,78.95
2022-04-01,HR-14770_32216,OFF-AR-10003156,2,15.04,0.0750307503,0.9249692497,1.22
2022-04-01,HR-14770_32216,TEC-PH-10000576,2,200.0,0.0875079843,0.9124920157,19.18
2022-08-11,RW-19540_94513,OFF-AP-10001058,9,1863.53,0.2600018266,0.7399981734,654.76
2022-08-11,RW-19540_94513,OFF-BI-10000174,3,9.05,0.3498563218,0.6501436782,4.87
2022-08-11,RW-19540_94513,OFF-BI-10004230,8,143.69,0.3499954763,0.6500045237,77.37
2022-08-11,RW-19540_94513,OFF-EN-10003134,2,11.68,0.5,0.5,11.68
2022-08-11,RW-19540_94513,OFF-PA-10003893,2,4.71,0.4497663551,0.5502336449,3.85
2022-08-11,RW-19540_94513,OFF-ST-10001496,3,400.02,0.2600033298,0.7399966702,140.55
2022-08-11,RW-19540_94513,TEC-PH-10002564,3,62.98,0.1250347319,0.8749652681,9.0
2022-04-05,LW-17215_91104,OFF-AR-10001221,7,27.63,0.339942666,0.660057334,14.23
2022-04-05,LW-17215_91104,TEC-AC-10001767,5,177.96,0.1099774944,0.8900225056,21.99
2022-07-09,MM-17260_19805,FUR-TA-10004607,3,359.22,-0.1571318129,1.1571318129,-48.78
2022-07-09,MM-17260_19805,OFF-BI-10004094,3,13.54,0.4900188324,0.5099811676,13.01
2022-03-18,HR-14830_10035,FUR-CH-10003396,3,205.54,0.011113784,0.988886216,2.31
2022-03-18,HR-14830_10035,OFF-EN-10004483,3,24.92,0.4699000213,0.5300999787,22.09
2022-03-18,HR-14830_10035,TEC-PH-10002624,1,333.69,0.2900061703,0.7099938297,136.3
2022-04-15,JW-15955_98103,FUR-FU-10004622,3,128.45,0.2100246002,0.7899753998,34.15
2022-04-15,JW-15955_98103,TEC-AC-10000521,1,8.08,0.2998266898,0.7001733102,3.46
2022-03-07,KF-16285_95336,OFF-PA-10004359,3,163.57,0.4799872834,0.5200127166,150.98
2022-09-16,JE-15610_53209,OFF-BI-10002976,8,17.51,0.4700363196,0.5299636804,15.53
2022-09-16,JE-15610_53209,OFF-PA-10004475,4,112.12,0.489992722,0.510007278,107.72
2022-09-16,JE-15610_53209,TEC-AC-10004510,6,88.34,0.1000407498,0.8999592502,9.82
2022-09-16,JE-15610_53209,TEC-PH-10001615,3,61.75,0.2899850523,0.7100149477,25.22
2022-02-13,ME-17725_98103,OFF-FA-10004968,3,11.0,0.0196078431,0.9803921569,0.22
2022-11-18,TS-21370_10035,FUR-CH-10000785,6,803.55,0.177777323,0.822222677,173.74
2022-11-18,TS-21370_10035,OFF-PA-10001838,1,3.0,0.4897959184,0.5102040816,2.88
2022-03-13,VG-21805_8701 ,OFF-AR-10002467,3,6.53,0.2695749441,0.7304250559,2.41
2022-05-10,JM-15865_44312,OFF-ST-10002574,2,276.28,-0.2500226224,1.2500226224,-55.26
2022-05-14,CC-12430_90712,FUR-CH-10000225,8,615.45,-0.1875084415,1.1875084415,-97.18
2022-05-14,CC-12430_90712,FUR-FU-10002191,1,3.63,0.4799426934,0.5200573066,3.35
2022-05-14,CC-12430_90712,TEC-MA-10003176,1,304.59,0.1125,0.8875,38.61
2022-11-11,HL-15040_19711,TEC-CO-10004722,3,5459.98,0.480000419,0.519999581,5039.99
2022-11-06,DK-13375_17602,OFF-ST-10002574,2,276.28,-0.2500226224,1.2500226224,-55.26
2022-04-14,SJ-20125_60610,FUR-FU-10004597,2,96.57,-1.175,2.175,-52.17
2022-09-12,TS-21505_88101,OFF-BI-10002012,7,6.55,0.3501984127,0.6498015873,3.53
2022-09-12,TS-21505_88101,TEC-AC-10004992,3,93.23,0.0800276298,0.9199723702,8.11
2022-09-05,KH-16630_92704,OFF-PA-10002262,3,10.11,0.4799382716,0.5200617284,9.33
2022-09-05,KH-16630_92704,TEC-PH-10002564,6,125.96,0.1249739493,0.8750260507,17.99
2022-11-17,AH-10210_75220,TEC-PH-10001305,5,176.36,0.1000204123,0.8999795877,19.6
2022-11-25,SO-20335_98105,FUR-BO-10002598,2,100.79,0.2900112708,0.7099887292,41.17
2022-11-25,SO-20335_98105,OFF-PA-10001593,7,23.02,0.4500716675,0.5499283325,18.84
2022-04-18,MG-17890_93101,OFF-FA-10002676,1,1.16,0.3591160221,0.6408839779,0.65
2022-05-17,VS-21820_90036,FUR-TA-10001520,3,177.71,-0.0374802966,1.0374802966,-6.42
2022-11-17,DC-12850_48066,OFF-SU-10001935,2,4.19,0.0389908257,0.9610091743,0.17
2022-06-04,LC-16930_10011,OFF-AR-10001868,5,4.2,0.5,0.5,4.2
2022-10-15,DK-12835_97477,FUR-CH-10000155,2,430.63,0.1000041799,0.8999958201,47.85
2022-10-15,DK-12835_97477,OFF-PA-10003953,1,3.37,0.3494208494,0.6505791506,1.81
2022-10-15,DK-12835_97477,TEC-AC-10003116,2,21.66,0.2373239437,0.7626760563,6.74
2022-03-18,BM-11650_10009,OFF-PA-10000357,4,115.4,0.4799927902,0.5200072098,106.52
2022-03-18,BM-11650_10009,TEC-AC-10001266,2,14.3,0.45,0.55,11.7
2022-12-04,BP-11185_92037,OFF-BI-10001097,4,12.71,0.3625877633,0.6374122367,7.23
2022-12-04,BP-11185_92037,OFF-BI-10001597,2,42.62,0.3500076254,0.6499923746,22.95
2022-10-27,NP-18670_63116,OFF-AP-10001962,10,62.92,0.2500595948,0.7499404052,20.98
2022-10-27,NP-18670_63116,OFF-PA-10001838,2,6.0,0.4897959184,0.5102040816,5.76
2022-09-16,EH-14005_48911,FUR-BO-10001972,2,200.83,0.1699867747,0.8300132253,41.13
2022-09-16,EH-14005_48911,OFF-LA-10000134,9,14.41,0.4801587302,0.5198412698,13.31
2022-11-26,KM-16720_1852 ,OFF-AP-10001293,7,206.54,0.2799972112,0.7200027888,80.32
2022-11-26,KM-16720_1852 ,OFF-SU-10001935,2,4.19,0.0389908257,0.9610091743,0.17
2022-11-26,KM-16720_1852 ,TEC-PH-10004977,5,695.76,0.2900045921,0.7099954079,284.19
2022-08-07,KD-16495_19120,OFF-LA-10004093,3,11.62,0.3375142531,0.6624857469,5.92
2022-07-19,EM-14200_75217,FUR-TA-10004767,6,302.38,-0.0142895478,1.0142895478,-4.26
2022-08-28,MY-18295_60623,OFF-PA-10003424,3,5.56,0.3752808989,0.6247191011,3.34
2022-08-28,MY-18295_60623,TEC-AC-10004353,2,79.38,0.2125,0.7875,21.42
2022-02-28,FC-14245_94109,OFF-AR-10003158,6,15.76,0.3400335008,0.6599664992,8.12
2022-02-28,FC-14245_94109,OFF-LA-10004559,4,5.88,0.4895833333,0.5104166667,5.64
2022-02-28,FC-14245_94109,OFF-PA-10001033,7,146.33,0.4900149862,0.5099850138,140.6
2022-02-28,FC-14245_94109,TEC-PH-10001336,2,183.16,0.1125109022,0.8874890978,23.22
2022-09-29,MP-18175_94110,OFF-BI-10001097,4,12.71,0.3625877633,0.6374122367,7.23
2022-09-29,MP-18175_94110,OFF-BI-10002571,5,26.45,0.3374248497,0.6625751503,13.47
2022-09-29,MP-18175_94110,OFF-PA-10002581,2,34.08,0.4499677211,0.5500322789,27.88
2022-04-30,TC-21295_10035,OFF-LA-10004544,4,29.6,0.5,0.5,29.6
2022-01-28,MC-17575_45231,OFF-BI-10002071,3,9.41,-0.7992351816,1.7992351816,-4.18
2022-01-28,MC-17575_45231,OFF-ST-10001490,2,249.86,0.1249868674,0.8750131326,35.69
2022-01-09,RW-19690_19134,OFF-AP-10000159,1,30.51,0.112565445,0.887434555,3.87
2022-01-09,RW-19690_19134,OFF-AP-10002945,8,1611.48,0.1625020788,0.8374979212,312.68
2022-11-12,AF-10870_33030,OFF-PA-10001977,1,28.85,0.349932402,0.650067598,15.53
2022-11-12,AF-10870_33030,OFF-SU-10001225,1,3.6,-0.2244897959,1.2244897959,-0.66
2022-05-15,JG-15805_13021,FUR-FU-10004071,5,447.24,0.1400057687,0.8599942313,72.81
2022-05-15,JG-15805_13021,OFF-AR-10001988,3,12.76,0.2899276572,0.7100723428,5.21
2022-07-24,JL-15835_92691,OFF-LA-10002787,7,13.65,0.48,0.52,12.6
2022-07-24,JL-15835_92691,OFF-ST-10000585,2,244.5,0.2599878935,0.7400121065,85.9
2022-10-31,JF-15565_28314,FUR-FU-10004671,2,21.91,0.2249734701,0.7750265299,6.36
2022-10-31,JF-15565_28314,OFF-AP-10002118,3,455.87,0.0874934945,0.9125065055,43.71
2022-10-31,JF-15565_28314,OFF-BI-10002827,8,23.89,-0.8003014318,1.8003014318,-10.62
2022-10-31,JF-15565_28314,OFF-PA-10001800,6,20.21,0.3501607717,0.6498392283,10.89
2022-10-31,JF-15565_28314,OFF-ST-10000736,4,310.97,-0.2000077178,1.2000077178,-51.83
2022-11-05,JL-15505_57401,OFF-SU-10004661,3,18.87,0.26,0.74,6.63
2022-04-18,CP-12340_32216,OFF-ST-10001370,2,134.86,-0.1874614775,1.1874614775,-21.29
2022-06-27,JK-15640_98105,TEC-AC-10002049,4,945.17,0.439998815,0.560001185,742.63
2022-06-27,JK-15640_98105,TEC-AC-10003628,2,33.59,0.4399799933,0.5600200067,26.39
2022-06-27,JK-15640_98105,TEC-MA-10001148,6,2185.62,0.0875,0.9125,209.58
2022-06-27,JK-15640_98105,TEC-PH-10000702,1,5.29,0.337922403,0.662077597,2.7
2022-02-27,JD-16060_55901,OFF-BI-10001071,2,65.26,0.489996874,0.510003126,62.7
2022-02-27,JD-16060_55901,OFF-BI-10001097,3,9.53,0.4901016586,0.5098983414,9.16
2022-02-27,JD-16060_55901,OFF-FA-10002763,2,5.37,0.3202531646,0.6797468354,2.53
2022-02-27,JD-16060_55901,OFF-ST-10000877,4,163.66,0.2599927654,0.7400072346,57.5
2022-07-31,SH-20395_10011,OFF-SU-10002573,4,49.08,0.3000570451,0.6999429549,21.04
2022-10-27,JB-16000_84106,OFF-PA-10001800,3,10.11,0.4799382716,0.5200617284,9.33
2022-02-28,RM-19750_10011,FUR-FU-10002554,3,55.42,0.2299569265,0.7700430735,16.55
2022-02-28,RM-19750_10011,OFF-PA-10002254,1,14.25,0.459818044,0.540181956,12.13
2022-04-21,AP-10915_90045,OFF-AR-10000390,3,6.69,0.4600484262,0.5399515738,5.7
2022-04-21,AP-10915_90045,OFF-AR-10001725,2,35.0,0.2600422833,0.7399577167,12.3
2022-04-21,AP-10915_90045,OFF-AR-10003373,4,90.46,0.2700129116,0.7299870884,33.46
2022-12-05,DV-13045_32216,FUR-CH-10000225,1,76.93,-0.1875578882,1.1875578882,-12.15
2022-12-05,DV-13045_32216,FUR-TA-10004289,6,1141.88,-0.5818141519,1.5818141519,-420.0
2022-12-05,DV-13045_32216,OFF-AR-10001958,1,12.22,0.1001472754,0.8998527246,1.36
2022-12-05,DV-13045_32216,TEC-PH-10003555,4,90.12,-0.2249558244,1.2249558244,-16.55
2022-07-28,BD-11725_94122,FUR-FU-10000723,3,112.8,0.0900290416,0.9099709584,11.16
2022-07-28,BD-11725_94122,OFF-LA-10001297,5,26.91,0.48,0.52,24.84
2022-09-03,DK-12835_97206,OFF-AP-10003278,1,10.34,0.0751341682,0.9248658318,0.84
2022-09-03,DK-12835_97206,OFF-PA-10002036,6,19.82,0.3627009646,0.6372990354,11.28
2022-11-18,KA-16525_10035,FUR-BO-10000780,2,337.65,-0.0500046646,1.0500046646,-16.08
2022-11-18,KA-16525_10035,OFF-AR-10003759,9,9.01,0.4499389499,0.5500610501,7.37
2022-11-18,KA-16525_10035,OFF-EN-10003001,2,89.02,0.4699928554,0.5300071446,78.94
2022-11-18,KA-16525_10035,OFF-PA-10001972,2,6.74,0.4799382716,0.5200617284,6.22
2022-10-06,ML-18040_87105,OFF-BI-10002082,3,49.92,0.3749843496,0.6250156504,29.95
2022-10-06,ML-18040_87105,TEC-AC-10002842,5,499.8,0.16,0.84,95.2
2022-05-23,HZ-14950_77095,FUR-FU-10003919,4,117.76,-0.8000611434,1.8000611434,-52.34
2022-10-08,JW-15955_94601,FUR-FU-10001918,2,5.77,0.3900634249,0.6099365751,3.69
2022-11-13,JD-16150_10011,OFF-AP-10003849,7,1878.56,0.2499980038,0.7500019962,626.18
2022-11-13,JD-16150_10011,OFF-EN-10001415,3,8.37,0.5,0.5,8.37
2022-04-28,SH-20395_45503,OFF-BI-10003910,1,4.24,-0.8354978355,1.8354978355,-1.93
2022-07-26,EM-13960_94109,OFF-ST-10004340,3,136.17,0.2700225153,0.7299774847,50.37
2022-10-27,BG-11035_22153,OFF-AR-10000246,2,4.11,0.2607913669,0.7392086331,1.45
2022-07-04,BF-11275_31907,OFF-AP-10003278,3,31.01,0.2600811262,0.7399188738,10.9
2022-04-16,MO-17800_19140,FUR-FU-10001488,3,254.35,0.0,1.0,0.0
2022-06-27,MB-17305_95610,FUR-FU-10001215,3,75.05,0.4199706314,0.5800293686,54.34
2022-08-08,NP-18700_94109,OFF-AR-10000246,6,12.34,0.2601918465,0.7398081535,4.34
2022-08-08,NP-18700_94109,OFF-LA-10001613,2,2.94,0.4895833333,0.5104166667,2.82
2022-03-15,RW-19690_47905,OFF-PA-10004071,5,144.25,0.4799927902,0.5200072098,133.15
2022-03-15,RW-19690_47905,OFF-PA-10004971,1,2.95,0.4896193772,0.5103806228,2.83
2022-08-27,MH-17290_90008,FUR-FU-10004188,5,378.51,0.26,0.74,132.99
2022-08-27,MH-17290_90008,OFF-AP-10001492,5,31.89,0.2600928074,0.7399071926,11.21
2022-08-27,MH-17290_90008,OFF-BI-10004330,5,101.7,0.3124661979,0.6875338021,46.22
2022-10-06,SP-20860_75217,TEC-AC-10001383,2,41.48,-0.0375187594,1.0375187594,-1.5
2022-04-03,NC-18625_17403,OFF-BI-10004492,4,66.95,-0.7664907652,1.7664907652,-29.05
2022-04-03,NC-18625_17403,OFF-PA-10001033,2,41.81,0.3624580665,0.6375419335,23.77
2022-12-18,AC-10615_14609,FUR-FU-10001602,1,31.1,0.1800685473,0.8199314527,6.83
2022-09-03,LC-17140_44105,FUR-FU-10000723,2,75.2,-0.1374981092,1.1374981092,-9.09
2022-09-03,LC-17140_44105,OFF-AR-10001374,5,22.03,0.1500771605,0.8499228395,3.89
2022-01-29,JF-15355_14609,OFF-AP-10003971,3,24.18,0.2598714417,0.7401285583,8.49
2022-10-06,CA-12265_10024,OFF-PA-10000477,2,5.28,0.4698795181,0.5301204819,4.68
2022-06-09,Dp-13240_55369,OFF-LA-10002312,3,22.2,0.5,0.5,22.2
2022-06-09,Dp-13240_55369,OFF-PA-10003022,3,9.15,0.4899665552,0.5100334448,8.79
2022-06-09,Dp-13240_55369,OFF-ST-10001291,5,61.72,0.270017741,0.729982259,22.83
2022-07-19,RB-19360_57103,OFF-LA-10003663,7,10.72,0.4700939199,0.5299060801,9.51
2022-09-15,EB-13870_19143,OFF-BI-10004141,2,3.44,-0.8010471204,1.8010471204,-1.53
2022-12-08,MP-18175_92024,FUR-FU-10004963,3,15.22,0.4201904762,0.5798095238,11.03
2022-12-08,MP-18175_92024,OFF-BI-10000174,14,42.22,0.3500615764,0.6499384236,22.74
2022-12-08,MP-18175_92024,OFF-EN-10000461,5,23.16,0.4700228833,0.5299771167,20.54
2022-11-18,MV-17485_85204,OFF-BI-10004230,2,35.92,-0.7335907336,1.7335907336,-15.2
2022-11-18,MV-17485_85204,OFF-ST-10000060,8,457.46,-0.1000072138,1.1000072138,-41.59
2022-06-09,CC-12550_94122,TEC-PH-10002293,3,43.18,0.100041684,0.899958316,4.8
2022-09-19,LS-17200_59601,OFF-ST-10002352,5,29.53,0.2598997494,0.7401002506,10.37
2022-12-18,HG-15025_11572,FUR-CH-10002602,2,223.45,0.1777671475,0.8222328525,48.31
2022-12-18,HG-15025_11572,OFF-BI-10001900,3,9.53,0.3372739917,0.6627260083,4.85
2022-06-13,JS-15685_10035,OFF-BI-10004728,3,7.81,0.3249783924,0.6750216076,3.76
2022-06-13,JS-15685_10035,OFF-ST-10001511,2,122.84,0.0499613302,0.9500386698,6.46
2019-03-04,SW-20275_48073,OFF-PA-10002259,2,11.64,0.4798927614,0.5201072386,10.74
2019-09-08,JB-15400_60623,OFF-AP-10000891,2,183.57,-2.4999046711,3.4999046711,-131.12
2019-09-08,JB-15400_60623,OFF-LA-10003148,4,13.61,0.3249007937,0.6750992063,6.55
2019-05-03,PG-18820_94110,TEC-AC-10000109,3,127.66,0.2399833304,0.7600166696,40.31
2019-05-03,PG-18820_94110,TEC-AC-10003441,4,63.73,0.0600294985,0.9399705015,4.07
2019-12-07,EB-13840_60623,FUR-FU-10003930,3,136.92,-0.4499629355,1.4499629355,-42.49
2019-04-05,JK-15370_33180,OFF-FA-10001332,3,4.58,0.3371924747,0.6628075253,2.33
2019-04-05,JK-15370_33180,OFF-PA-10000029,2,6.74,0.350048216,0.649951784,3.63
2019-04-05,JK-15370_33180,TEC-AC-10001874,7,293.95,0.1249925582,0.8750074418,41.99
2019-04-05,JK-15370_33180,TEC-AC-10002001,3,302.39,0.2124850253,0.7875149747,81.59
2019-03-05,RB-19435_95661,OFF-AR-10001770,3,5.91,0.2593984962,0.7406015038,2.07
2019-07-08,AW-10930_60505,OFF-BI-10001098,7,76.32,-1.5499498831,2.5499498831,-46.39
2019-07-08,AW-10930_60505,TEC-PH-10001552,4,34.44,0.1000783904,0.8999216096,3.83
2019-03-25,DD-13570_60610,OFF-BI-10002071,7,21.96,-1.7011070111,2.7011070111,-13.83
2019-03-25,DD-13570_60610,TEC-AC-10004901,2,65.98,0.1750437609,0.8249562391,14.0
2019-10-04,RB-19435_43229,OFF-BI-10002429,2,31.65,-0.7332968237,1.7332968237,-13.39
2019-10-04,RB-19435_43229,TEC-MA-10002694,2,173.39,-0.7000686342,1.7000686342,-71.4
2019-03-24,SG-20890_10009,OFF-AR-10001231,5,7.56,0.28,0.72,2.94
2019-05-17,AR-10510_19134,OFF-AR-10001246,9,18.79,0.1124232404,0.8875767596,2.38
2019-05-17,AR-10510_19134,OFF-BI-10000848,2,5.91,-0.8018292683,1.8018292683,-2.63
2019-05-17,AR-10510_19134,TEC-PH-10003092,2,65.31,-0.1833665519,1.1833665519,-10.12
2019-07-27,NZ-18565_65807,OFF-BI-10001758,5,14.15,0.4700374532,0.5299625468,12.55
2019-07-27,NZ-18565_65807,OFF-ST-10002011,2,612.02,0.2699968988,0.7300031012,226.36
2019-07-27,NZ-18565_65807,TEC-AC-10003237,2,12.08,0.4301886792,0.5698113208,9.12
2019-12-21,JF-15490_94122,FUR-CH-10004886,3,207.25,0.1000086851,0.8999913149,23.03
2019-12-21,JF-15490_94122,OFF-PA-10003657,3,7.06,0.4501557632,0.5498442368,5.78
2019-09-13,SB-20290_77036,TEC-MA-10000822,3,3569.98,-0.166667756,1.166667756,-510.0
